label,prepro
0.0,place rude eat twice morning lady mad purposely mess coffee will not
0.0,price big shame companypoor service bad food disgusting get order wrong order screen
0.0,guess get rip guest afford building management staff rude order shake medium come little small kid cup order filetofish fish offer s okay put tartar sauce sandwich bread fish guess cut cost charge fish not will not save money fire manager rude guest ll save money start build sandwich correctly
0.0,go inside order wife deal kid line order kiosk right away worker working manager walk hello customer work minute egg mcmuffin bad service
0.0,experience ask wait drive customer queue forget order reduce tell apple pie remove explanation call report issue woman answer phone say manager not identify rude short ask not provide bad experience food fry salt not eat big mac lettuce sauce wonder happen kitchen end end bad experience hello come restaurant morning wait extremely long time ignore staff wait drive order kiosk payment window pick window staff see wait make eye contact time continue ignore move payment window wait car pull wait mitzy ignore finally open window dismissive demeanor take order ask see continue wait response headset seriously response staff see frustrated customer service not acknowledge keep wait apologize delay like normal person offend flippant ask make wait horrible customer service lack basic human kindness love visit experience white shirt manager ignore
1.0,heavy traffic mean food fresh rarely sit long recommend mcdonald entertainment location international drive price significantly high
0.0,service totally slow take clerk minute order m local not location like lot chaos happen look kitchen area clerk basic understanding english difficult try ask clerk recommend
1.0,middle day fast efficient friendly fry hot fresh
0.0,hour drive maybe advertise lobby open amam close public open explanation door lock drive open employee watch window terrible service
1.0,thr drive order correct food good busy unit give location flow lane pretty swift interaction staff efficient pleasant
0.0,sorely disappoint outlet wall single work girl counter look like dumb entire time try order like not clue answer question ask guy sweep lobby cordial actually try warn outlet work kudo place clean guess
0.0,calibrate sodas machine correctly mix prepare soda wrong day
0.0,location incredible story automate machine order variety different item try not regular mcdonald super busy expect wait m local decide try different friend visit come order pizza sick day not leave bed
0.0,pay nugget time walk way apartment approximately minute start eat open food nugget
1.0,think rate mcdonald star food typical mcdonald staff truly incredible fast food restaurant smile check clean table look far professional normal location
0.0,saturday drive move minute car work minute food order place use lane fast
0.0,bad mcdonald area live close mcdonald little year good experience order accurate food unacceptable team member management not care m usually complain thing realize fast food restaurant visit tick not place order person take order drive incompetent want act like not hear time visit location issue item leave order bring food replace time get home drive pick miss item cold ask order remade legit watch manager sandwich microwave understand huge order replace honestly item say mcdonald location
1.0,place freak unbelievable elevator take game room fun begin food good broccoli alfredo recommend large fish tank middle floor
1.0,friendly mcdonald staff meet tasha sweetest worker food good isially good price fancy new machine machine lose not refill cause anxious busy overall good time okay food good people
0.0,severely understaffed busy location ve see mcdonald worker location middle expect wait hour food sure check order leave half patron see leave come miss
0.0,take minute drive car ahead slow mcdonald far slow mcdonald
0.0,order cheeseburger pickle get burger cheese pickle establishment clean kept nice interior update soda machine touch screen add flavor shot d like like russian roulette mcdonald
1.0,nice place good mcdonald ve see milkshake good
0.0,impressed location lock door lunch run drivethrough inside not well worker friendly order kiosk
0.0,mcdonalds international drive terrible customer service sure s hard ice cream cup determined charge sundae cooperative chickfila love
0.0,prefer talk person location order kiosk dinning room
0.0,world bad mcdonald go th approximately pm pizza closed play arcade close order food eat table dirty ask time clean well stand line minute drink not bring table joke spanish manager witch nice nasty nasty joke run like care
0.0,bad run mcdonald see life service super slow complete chaos manager immediately terminate rest useless staff rate zero not option
0.0,place zero star experience tonight employee manager handle end rude individual ve meet visit mcdonald year attitude get confront customer wait food lady say shed wait food hour not accommodate refund infact order take min fill store shut kiosk drive window attempt fill order wait lobby understand easy overwhelmed fill order customer order customer wait food nearly hour prioritizing method fail combine attitude manager duty time result lot unhappy customer m vacation likely restaurant local receive pocket recommendation avoid small mcdonald town orlando management lack people skill establishment function team poorly girl run fry font end well people skill prioritize well member management duty mcdonald d fix lady attitude d find replacement
1.0,totally staff fault person order double drive minor mistake order consider barely staff expect
0.0,technology not remember sandwich bag maybe people instead lcd screen
0.0,drive minute screen order order minute not line trap slow service sort silly newly update mcdonald poorly run staff
0.0,min queue manager tell order machine not order sad waist time strawberry shake international driveway busy time day need personal
0.0,wish warn sign drive turn minute wait drive order pay receive food pull come stick hopefully not want coke meal forget day breakfast item add additional minute wait not taste food recommend
0.0,not expect good europe mention ll hungry time ll serve ll starve
0.0,service costumer service awful horrible
0.0,try use coupon free medium fry mcdonald app item purchase scanned coupon give small fry hear make comment free coupon woman window fool extremely long line lunch dinner time stop time week issue time young white guy window nice star instead
0.0,take forever ve get popular location close tourist trap international drive service order quality way satisfactory time count forget kid kid get pokemon toy toy matter ask
0.0,absolute bad mcdonald ve restroom mess order food give minute give receipt folk wait order
0.0,soda machine drive window break pm person take order kind option inside cup use machine inside manager tell offer option unable buy soda great management skill
1.0,fire pie pan hot chicken sangwich pretty deece well usual
0.0,awful location filthy staff move tray trash table table self pay order take minute notice register pay customer restraunt patio obviously design patio horrendous trash spill drink table sad location m sure see lot visitor
1.0,visit multiple mcdonald receive great customer service like location management great customer service great attention respectfully walk bu table ask ok
0.0,terrible service poorly run kiosk order option order pm night sit place busy cashier line take number food deliver call receipt pick order counter order wrong forgot cookie drink cup ask counter person apologize come
0.0,service incredibly slow coke dr pepper not work light lemonade instead normal hurry park unpleasant experience
1.0,busy line go pretty fast mix order
0.0,giant line drive wait minute car minute decide order
1.0,travel world good mcdonald manager super kind good customer service
0.0,give star stay original like safari jungle vibe go girlfriend july th night time wasn crowd surprise renovate get rid golden woman bathroom
1.0,realize fast food like time month chicken sandwich meal large drink total come buck maybe little high sandwich make worth international drive location myrtle beach sc
1.0,take husband kid love playground locate upstairs spacey problem clean table dirty staff unfriendly visit here picture home aftermath wire
1.0,walk see nice line think oh bring game day get order correct ff hot restaurant clean get great service
0.0,arrive starve water park minute order large order food deal branch food ask staff say look minute later staff arrive sandwich meal dessert say rest come hour later rest order arrive dessert check burger bring wrong go complain call manager shrug shoulder say stuff send attitude terrible service half machine kid play upstairs break ridiculous ticket small prize u want mcdonald small local branch deal hopefully well service
0.0,not tell food service not open supposedly hour location close maintenance sign update close pm change give hope not look like go happen oh good luck
0.0,go new year eve disaster employee heart tourist districtwe order kiosk wait min see min not pay get food good shut door lock oppose open
1.0,busy night maybe good min u food
0.0,find drive staff rude regular basis course visit mile road sand lake location idrive well
0.0,mc donald slow simple order like quarter pound mc nugget forever m wait minute curbside pickup happen come mc donald anymore terrible customer service
0.0,sit drive minute able order delay car decide thi time valuable cut line push car line car follow suit not leave want force stay order traffic try leave parking lot block call complain force stay line hold minute hang manager not want answer
0.0,unbelievably poor service order item bag immediately wait min final item double cheeseburger time item cold ask fresh order min later walk barely apology give numerous bad review outlet expect change personnel avoid not expect
0.0,normally visit location day week usually early morning staff not want ok early frappe machine clean system completely place not dependable
0.0,go drive literally line min start finish fast food super slow heart orland good job french fry cold kid drink cookie order completely wrong suggest go q near restaurant fast service people
0.0,good luck serve question allergy ask employee check ingredient chicken nugget sure dairy allergen ask manager check straight refuse not complete order minute place order receive fry cold go fresh one not employee bring new one automatically manager ignore presence bathroom nasty table dirty trash flow lobby smell like rotten fish easily bad mcdonald orlando
0.0,rep order correct repeat twice get pick window tell rep miss nugget say charge tell pay say ok give piece nugget instead not know get nugget ice cold feel bad son bite disappointed minute away refuse feel spitefully usually location time return encourage know skip location
0.0,waste time line minute woman window ask receipt order correct spend minute pick try correct ask eipt tell lose say want manager slam window shut manager say order receipt state order screen hold order minute sure think mcdonald location later evening suggest stop find
0.0,horrible service stand minute try pay food manager talk customer ignore worker play fighting drive line building customer line minute ask pay manager finally come register tell wait rudley walk away ride customer wait long food advise avoid mcdonald
0.0,not wait fast food minute order chicken nugget want water drink mean know fast food not easy damn minute break staff extreamly slow will not
0.0,hard unsweetened tea order instead sweet tea get hwy take sip realize ineptitude staff late turn
0.0,wait minute drive start turn car away ve love option sparse get window manager literally not care horrible service
0.0,horrible foodbag chicken sandwich come disgusting like gasoline smelland sandwich warm alland sandwich taste like sit good timei throw away immediately spit bite mouthdisgusting disappointingand stop visit mcdonald hwy cantonment bad food sloppy serviceand pine forest rd pensacolawill mcdonald visit
0.0,wait line min order say break take cash nice not mad disappointed
1.0,mcdonald chain know great customer service fast delivery outlet different usually late service customer option eatable include snack beverage machine work customer wait payment
0.0,star absolutely spend minute line meal ice cream kid wait minute pay food recommend location sad not high expectation late saturday night theme park let low expectation shatter
0.0,warning avoid location coststruly bad mcdonald nation s issue drivethrough s issue inside store staff friendly greet walk door idea rule trainer ashame mcdonald conference orlando florida negative star drivethrough proper greeting bother attendant take order quality service quantity instead quality
0.0,employee deal rude get order wrong try blame order right show receipt refuse admit wrong girl go come right order not eye contact hand bag rudest treat establishment fast food recommend drive little far road mcdonald deal deal
0.0,absolutely bad experience mcdonald order ice coffee cappuccino pmwaited waiteddrive back people inside wait absolute chaos finally pm lady ask order leave literally minute coffee horrible experience short staff totally control
0.0,usually frequent mcdonald week grab coffee pancake little visit probably bad ve experience order food mcgriddle coffee hashbrown pay immediately tell wait drive line anymore go female red hair came walk guy look like know hand bag ask drink say drink say coffee s list ticket provide receipt say okay continue hold conversation guy stand right wait additional minute talk laugh guy customer watch patiently wait coffee needless patience go thin tell forget leave pay receive treat disrespect book come long time mcdonald customer will not
1.0,super friendly place yvette csr today friendly helpful clean surprising rain hour great location
1.0,fun playground huge arcade shopping inside kid think elevator neat ride mc
0.0,wish zero food horrible order wrong pay extra cheese cheese mayonnaise food cold dime size tomatoe sandwich sandwich right not post picture service unacceptable
1.0,good food good service
0.0,car pull minute single egg mcmuffin give explanation apology wait m honestly appal poor service especially nice location literally come
0.0,not know rebuild site burger unbearable juicy dry unfavorable little burger quarter pounder not taste like meat anymore problem nugget get well month year burger like eat flavor cardboard happen
1.0,love mcdonald hilton orlando get good deal breakfast day quality amazing way expect mccafe drink goodnot water like nyc give place star want cheap meal fill
1.0,love pepperoni pizza california suhshi highly recommend clinic
0.0,order spicy chicken sandwichbit sandwich bit hard chew sandwich undercooked happy
0.0,awful min lunch line people complain ice soda machine tell want money find food
0.0,spend minute wait line drive pm finally place order egg mcmuffin recieve egg mcmuffin sit morning hour breakfast white portion egg black suppose fresh breakfast hour serve hour prior
0.0,horrible service wait min cold food want speak manager turn tell short staff excuse drag foot crack joke othertotal opposite fast food joint well luck service actual sit place
0.0,store unprofessional open business hour happen mcdonald good look
0.0,horrible take min food nasty watch manager mix sweet unsweet fill man tea ask order pull forward window stop location way home seaworld
1.0,not like self order machine
0.0,order mess day row visit mcd vacation day ring drive incorrectly didn match incorrectly charge order second day order kiosk inside didn item order apple pie hashbrown sure
0.0,bad mcdonald unfortunately leave star automatic screen place order want breakfast not order lunch completely waste time money well go street burger king get whopper
0.0,wrong order drive not surprise location glad m allergic item request remove
1.0,good mcdonald fl quick story come order quick meal miss bus fall engage understandable order meal maintain insideout look good restaurant location know hospitality lol
0.0,reason give place star not zero order kiosk mcdonald counter line long come find kiosk not take payment proceed wait line hour pay food ask refund friend food manager point food sit min say come uh needless get refund end go street ihop instead shout waiter ihop staff well mcdonald
0.0,employee hate person say thank welcome s order pull people actually want work friendly hard
0.0,horrible customer service try order register manager talk like child order kiosk mean half kiosk building work
0.0,bad experience mcdonald wait line drive minute window hand card end pay else order wait long correct situation order window wrong wait correct finally lid soda not go grab car lid pop cup spill
0.0,take minute double cheeseburger ask manager daniel say complete large online order tell nd time month wait outrageous time fast food star blankly eventually daniel tell hold make people wait think pretty rude unconstructive manager terrible location regardless busy look like warzone inside trash nasty dirty table wait time food ridiculous staff rude
0.0,seriously job order stake egg cheese bagel serve biscuit order egg mcmuffin serve sausage egg mcmuffin good manager walk car y
0.0,go drivethru drivethru close come kiosk work right lady order leave
0.0,bad experience wait dining room covid min help manager employee sit phone person enknowledge wait food haven ask order number wait try push people food wait min walk pass tryin
0.0,new clean horrible service
0.0,super impolite drive cashier repeat order time bc talk didn
1.0,mcdonald not matter city food double cheeseburger fry perfect lunch
0.0,manager location mike person drive mike open window hand food walk away look right eye ask bbq sauce little mike care job help customer pure laziness location
0.0,terrible process unhealthy food squarely contribute diabetic obesity epidemic especially underprivileged go emergency
1.0,mcdonald experience find single establishment make difference make come way employee treat customer specific mcdonal manager timothy make good j
1.0,go breakfast go aquatica service fast good nice helpful food come fast hot want come
0.0,go late night edc wait hour food night edc crowd ok order miss item equal sweet sour sauce charge go tell happen argue eventually get egg sandwich double bacon cheeseburger end have bacon get sweet sour
0.0,night not happy meal drink sign not offer new dessert free dessert mention request free dessert not want free dessert
1.0,serve pizza pasta location plus huge arcade prize counter redeem ticket upstairs
0.0,far rude customer service encounter go sunday go drive husband ask come crispy tender meal respond rudely ugh fry drink laugh ask long shift cause sarcastic respond rudely cause not know not work mcdonald know come meal place different regardless excuse rude customer
1.0,nice customer service help make family feel welcome maria good help
0.0,napkin inside bun sandwich order hard bunsthe sandwich nugget order taste like hour agoi not think ill come
0.0,hire staffing evening hour wait min car ahead finally give proactive tell customer long wait
0.0,order kiosk cause pos unmanned closed pay cash pain order have thi order number shout restaurant wait wait min get uo ask order not call board tell queue replace order pay utter farce multiple time have problem shamble insult
1.0,fantastic staff manager food far maccas ve
0.0,chicken ice cream wait minute drive food cash credit card system
1.0,go mcdonald
0.0,wait hour doordash cancel order horrible service well try
1.0,long line tourist area service friendly food hot prepared wait line
0.0,british problem visit florida person take order not understand ask frustrating seeing language identical
1.0,good mcdonald ve hand kid play play area hour order omelette serve table china plate delicious staff overly gracious professional orlando stop miss
0.0,order online tablet sit wait minute get tired wait go tell food give minute ago not clearly remade order course incorrect fix
0.0,inside seat rude employee barely notice napkin bag ask care need remind meal come drink
1.0,little pricey like eat real restaurant family m sure cheap normal meau thing get noodle pizza plenty food price
1.0,single nice mcdonald ve include location disney property complex floor massive play area kid arcade elevator bring food glad owner transform place
0.0,poor minute wait order wrong sit counter time not know not order tray employee want thing pass buck kiosk not work properly line money quick wait ridiculous word english crew thand sorry come wel
1.0,service like maccie not know convention door outstanding
1.0,probably nice mcdonald ve staff super nice try good happy customer smile get try free blueberry pie pie awesome
0.0,slow bc flood people thirty minute wait fast food crazy use mobile app stick drive wait minute curbside pick minute lobby recommend get car go chickfila youl food hap
0.0,card acepte man
0.0,bad experience fast food place kiosk thrilled place order fast worker ignore counter bring order forget mccafe drink condiment teenager tell counter tell ask want hr low expectation mcdonald get order right damn
1.0,think review mcdonald mcdonald town conference grab quick lunch session food typical mcd staff member friendly helpful grant not eat inside mcds delighted care ar greet walk order kiosk food deliver staff member check food wish member leave mcds need bottle service location send cheer
0.0,wait min order wrong want upset drive
0.0,super slow food appear drive get attention minute food long order breakfast meal soda want choice large drink price
0.0,rate star people review seriously visit restaurant night clean include bathroom time cashier huge line bunch people wait order cashier overload manager tell order kiosk register not possible pay kiosk receipt pay register leave minute later go wendys line barely move
0.0,terrible sign say hrs door say till deny service pm attitude horrible
0.0,ie positive experience mcdonald negative time super fa
0.0,rude drink food wrong ask sauce nugget hand window close drive person walk away
0.0,disappointingplace terriblethe food worsetook family orderedfood coldhamburg roll hard fry coldi come location
0.0,avoid drive like plaque nd night queue min
0.0,place star rating work late don feel like cook home stop mcdonald occasionally time cash ie hear entire life tonight get work hungry stop awful place wait minute drive tol
0.0,wait hour food pay thoseself order screen suppose fast waste time fast food shame guy well
0.0,new system order kiosk aweful despite important thing want order human order kiosk take long difficult order humanand want pay cash require cashier order kiosk frustrating new fountain drink machine equally aweful order drink machine dispense drink spout matter dispense taste like mix drink mcdonald choose fix not break use system machine customer clearly dislike
0.0,sorry coffee horrible throw away pancake rock hard find visit day mcmuffin excellent service food good
0.0,brother bring food food tablelong wait don
0.0,hitech sloooowww minute wait person order employee scream order number table number locator slow mcd shout employee bad system person whip soiled floor table pretty bad
0.0,bad service not respect time indicate sign mc donald disrespect customer constantly decay
0.0,ignore drive serve car come finally s answer ask nice not serve ignore recommend zero review place
1.0,clean roomy wonderful eatery food good staff great usually not eat mcdonald one house run looking dirty pleasant surprise
0.0,world big mcdonald
0.0,horrible service moronic lady work counter register pm august th shove corner rear store indefinitely fact couldn grasp english language isn bad attitude act like job inconvenience
1.0,nice staff quick service
0.0,hand sanitizer biscuit dry hard staff want number place table refuse tell million ppl hold thing germ ugh
0.0,bad chicken not good not salt fry forget sauce ask give person
1.0,new kioskbased ordering little daunting speed thing food ve come expect mcdonald not disappoint
0.0,terrible service order thing wait minute order receive item approach guy stand cashier minute manager ask employee actually cashier
1.0,good food
0.0,bad mcdonald experience silent min drive order advise sub drink meal mcflurry purchase separately finally make window pay not find order prime location orlando completely fail meaning fast food
0.0,terrible experience restaurant big deal year old allergic thing morning ask standard food allergy menu not available mind check ingredient package wait place order ahead cashier tell manager right menu check ingredient go right laugh carry employee manager stand look need help rush movement intention step team long waiting customer entire place disarray filthy table floor bathroom trash place overflow pungent smell lobby restroom lose appetite black friday absolutely unacceptable brazen behavior management tolerate circumstance team level company zero starswould recommend
0.0,stop breakfast mold bagel oil not change hash brown taste like old oil instead hash brown stop
0.0,bathroom disgraceful experience lobby table dirty drinking fountain super dirty hamburger box come oily unfortunately great experience cleaning mcdonald well mcdonald base restaurant bathroom
1.0,late minute food runmcdonald pretty way lol
1.0,good mcdonald ve way well one alabama use machine order make customize burger easy pretty neat pretty neat like mcdonald ll like place
0.0,order pc nugget receive pc nuggetsbad order order pasta get sauce actual pasta ask cup recommend come not want stress bad service
1.0,clean restaurant friendly staff tell work hard sure order perfect thx
0.0,employee nice location dirty table clean food quality get well
0.0,mcdonald location great renovation disaster customer service non existent manager staff kitchen push food help disgraceful
0.0,place deserve star order sandwich mess time not right staff lazy unhelpful trash table filthy floor definitely smile serve establishment
1.0,order tablet screen tell number table bring bring ask counter minute later
0.0,pick wrong lane ask order car pass order lane pull manager tell pay inside take minute order food horrible
0.0,ok everytime family come place disaster wait lot drive mean lot time wait usually wrong order service good rude attitude
1.0,mcdonald order right time park food hot fresh cudo mcdonald anytime visit ill sure
0.0,order wrong everytime go miss item
1.0,know eat mc donald location clean fast service
0.0,bad experience take minute order minute correct order
0.0,plug in not work take min order cashier stand ask plug tell problem horrible service
0.0,mcdonald need work far bad cook food ie buy cheeseburger taste look like reheat microwave worke
0.0,slow service work hand not ask food wait min go sit kitchen place pack service slow
0.0,not eat line move leave wait min
0.0,awful employee talk way instead get job work accomplish work task work ordering station job
0.0,day row attend convention nearby stop quick breakfast not listen not care not right ve repeat request simple time day pay teaching experience product service suck day ihop acrossl street listen right
1.0,big mcdonald america extended menu arcade play area lol play area currently close covid arcade area need little tlc little wipe dust
1.0,great place grab meal
1.0,great place kid pizza
0.0,poor level service wait min quarter pounder
1.0,get right order double quarter pounder time cheese bun debacle mcdonald get thank guy nice manager
0.0,order quarter pounder deluxe cheese pickle onion lettuce tomato glad replace mim later hot fry sandwich onion pickle nevergetitright mcdonald
0.0,want place star self ordering system inefficient way confusing staff unprepared fault need training right awful take hour half meal ridiculous
1.0,sweet tea amazing
0.0,extremely busyhighly understaffed wait hr drive resort food fast food
0.0,curbside not exist waste time try door lock ridiculous experience
1.0,crowd long waiting list
0.0,order quarter pounder different night time burger raw middle totally unacceptable place sell food stay away want e coli poisoning
0.0,employee talk fulfil order payment sit driveway like dummy wait bag cold food thank guysall time different day time
1.0,food good pineapple smoothie taste like pineapple smoothie taste like ice
1.0,great place eat anytime affordable good quality couteous fast service like self service order
0.0,past recent visit order incorrect require remake lot employee thing example fast food
0.0,min m sit write wait food employee busy acknowledge presence half time try speak
0.0,cold food expensive advantage tourist poor service
0.0,prime busy tourist fill location process procedure mcdonald absolutely terrible selfordering machine work use normal line cashier like employee mcdonald not know menu item order traditional chicken nugget meal not pasta sandwich special location order kiosk order thing waffle cone ice cream wait minute find not waffle cone wait employee fresh not know end pay cup ice cream money ice cream not believe take long not bother go worth want feel like wait disney subpar place
0.0,not order correctly not repeat order screen review
0.0,wait order minute later tell use screen thank not work mcdonald m money make purchase appreciate option screen long line fiddle garbage order thank far option bye mcdonald loss
0.0,slow service take minute coffee cake despite hardly customer restroom dirty
0.0,wait min qtr pounder witness worker scrape onion burger bare hand ask new burger argue not absolutely unacceptable
0.0,fry overcooked hard greasy manager bring food spill drink compensate return far bad mcdonald team good team leader place bad team leader
1.0,good icecreem good sit area
0.0,service counter cater drive kiosk past week stop min order have mgr look
1.0,clean place cool machine order not figure use surprising fast order counter cashier
1.0,food oh fresh not eat mc donald
1.0,go breakfast monday morning go inside pretty line drive new touchscreen style mcdonald service fast easy
1.0,service good not pay attention order wrong food need slow bit say fast food right food plz
0.0,pretty cool didn drive hour drive cashier catch attitude wi
0.0,extremely slow give free drink didn
0.0,place clean service awlful food cold n not hv dollar menu
0.0,price bump nan good catch corrie well place near burger king straw thick drink cool give macdonald star old woman take min second decide yes count draw final straw
0.0,drive order large fry pay large fry receive large fry receipt give not prove order
0.0,service food terrible take long not want wait line minute manager not care
1.0,new improved mcdonald catty corner s concourse convention center
1.0,get love people work mcdonald convention center people slam time unbelievable manner handle composure thank hard work
1.0,fairly new mcdonald like comfortable pad chair person table eat course great hot food serve free refill drink great choice quick lunch
0.0,wait minute drive car line busy poorly manage
1.0,find unwelcome food pay kiosk option human interaction
1.0,busy order right need floor constantly clean dining area customer slob leave trash tourist clean shuff else home
0.0,take hour thur drive order wrong
0.0,manager complete joke zero customer service service skill place dirty inside
1.0,great overall carefull togo order
0.0,wait order minute drive deluxe extra onion fry soggy inside fresh fry look staff
0.0,take forever drive take min food say drive go inside terrible service
0.0,dining room say open close pm
1.0,clean convenient efficient issue member staff serve grumpy friendly foul mood
0.0,bad service ve wait minute drive peice nugget meal worker not know job manager looked lose appear window
1.0,clean modern efficient service right door hotel stay great breakfast touristy one drive imo good
1.0,food good service
0.0,service awful rude mess order try fix manager attitude receipt not lie
0.0,staff swear till wander non uniform phone girl till ferrari jumper flat ignore try order busy send whatapps friend people actually care work hard stress work slacker
0.0,constantly repeat manager ask use kiosk custom order not want custom order
1.0,mcdonald newly renovate self order kiosk mcdonald bring food table dining guest s somete normally not anyother mcdonald issue seat new furniture restaurant kid friendly table way short mcdonald daughter spill food floor
0.0,repeat order time get wrong call hang ask money call result call total time hang
0.0,plain horrible minute sit drive take order car time
0.0,power outlet place good employee table noisy confused environment business people minute time limit internet
1.0,pleasant use drive window fast wait
0.0,close open hour regularly bother light live close work late give crazy
0.0,literally bad mcdonald staff incompetent unfriendly not order right food old manager room resort advise guest detour location
0.0,slow mcd entire state florida stay away want waste time drivethur
0.0,hairnet food wasn ask need
0.0,horrible service staff rude wait minute order ask take long lady say wait food leave
1.0,love electronic ordering table service nice mcdonald move direction well experience amenity
0.0,horrible wait hour line mediocre food tell understaffe
1.0,great food clean receive food quickly staff friendly see staff engage customer diligently clean location
0.0,bad mcdonald wouldn star didn
0.0,location open hour adjust google advertisement
1.0,mcdonald food consistent mcdonald ordering selserve kiosk drivethrough
1.0,take minute food girl include manager manager work hard angry customer smile face not job think need people like
0.0,go today go drive girl take order rude tell manager rude poor ass customer service ask not deserve star
1.0,love place plenty food choice place huge
0.0,raise price convention center sandwich raise company large able price lower rip people area
1.0,love cashier people work guy name jose help register throw food away barely need work great experience family time visit orlando visit come
1.0,confuse drivethru lane quick friendly service despite long line wrap building accurate order
0.0,buy happy meal day decide didn w
0.0,nasty table wipe table paper towel soap sanitizer soap sanitizer bathroom
1.0,good food
1.0,nice mcdonald clean staff polite helpful bring order table dine
1.0,actually pilot gas station build property addon stop pit stop megabus atl marta center peachtree drop
0.0,order kiosk people frustrate take minute order
1.0,clean restaurant quick service
0.0,order hot chocolate give hot milk order ice coffee completely milk weren
1.0,clean date technology shopper order monitor associate friendly helpful good stop meeting
1.0,guess extra add experience play area arcade boost micky ds know world find like slightly different pasta pizza day breakfast option
0.0,great franchise go terribly wrong service bad order wrong suppose fast food line minute
0.0,beautiful establishment inside soda dispenser not work wait line drink ketchup suck customer place order face dilemma
1.0,food consistent mcdonald new electronic order table service overeager employee make feel like own chikfilet like old style service counter ordering fast order fill
0.0,terrible service wait drive speaker minute ask order proceed wait line min food take long pull
0.0,nugget location bad ve unfortunately not taste d get room d definitely ask money
0.0,bad service not order look like wrong actually not look comehere
0.0,take min pick mobile order ppl work know order get cold
0.0,sloooooow service pm get cheeseburger small fry drivethru late meeting take minute simple order reallyfor burger fry
0.0,tired franchise rip customer upscale price item suppose dollar mcdonald need deal mcdonald run hoodrat moron unable perform job duty
0.0,good customer service manager training need deal people
1.0,fast friendly
0.0,bad experience drive line longggg leave line come closed hour
1.0,great store
0.0,costumer service terrible approach register order tell busy use self service computer talk lady look like manager ask casheir order hear tell send people computer manager rude dressed
1.0,fantastic mcdonald coffee time day friendly
1.0,good breakfast carolina forest fast friendly efficient hot fresh food time southern hospitality free
0.0,work area stop handful time time ve wait min cashier rude way stop
1.0,love order ahead app drivethru start right
1.0,good mcdonald ve customize favorite meal fresh delicious food friendly staff check dinning experience recommend mcdonald lover
0.0,wait register person minute employee acknowledge presence leave go dennys
1.0,well
0.0,ie mcdonald
1.0,line like mcdonald order machine kiosk thing yeah legit definitely busy certain time fresh food
1.0,design mcdonald like
0.0,kiosk mess order ie wait minute chicken n
1.0,store look new nice area family child food great service outstanding thank kathy take care big order
0.0,service slow molasse january order station print receipt go claim food wouldn
0.0,mario glass dark hair irresponsible manager leave manager stephanie whilst disregard customer food miss order customer young teenager speak like dirt female member staff try complain mario respond appropriately not bother verbal response wait forever stephanie put fire restaurant pay work mario newly appoint manager call speak come despite eye contact make grumpy soundyoung black guy show young female staff treat woman respect main manager stephanie pay not see run rule command way get job gracious customer whilst staff ignorant git
0.0,wait minute drink cup ice machine break
0.0,get nugget fry ask barbeque ketchup fry get barbeque ketchup good thing go big mcdonald enjoy dry nugget food hot
0.0,current management
0.0,minute wait food rubber cook chicken burgervery inconsistent mcdonald standard
1.0,omgtimothy besthe handle order professionalhe great leaderhe politei love spirit definitely need timothy
0.0,count nugget fry taste like metal change oil ugh
1.0,big mac
0.0,keep try wrong item speak good english food hot finally get right stuff
0.0,take hour half food friendly staff
0.0,epic mcdonald international dr lack customer service coupon free happy meal visit florida not want download site print tourist booklet say actually happy meal drink fry burgernugget box toy yoghurt toy coupon state happy meal small print girl drive not nice price epic mcdonald bit high location menu
0.0,mcdonald going self order post bad news machine freeze ask help right help need l look ace order
1.0,nice relaxed atmosphere good food seating outside nice pretty excellent experience
1.0,helpful staff tasty food mcdonald
1.0,place remodel look fabulous andi love food favorite mcdonald mc series truly orginial food person rude mess order rarely happen
0.0,fry cold children burger crease wrap smash service not terrible food
0.0,slow service attendent not acknowledge customersi eat multiple time close say quick bite eat slow
1.0,new cashier kid pretty lose mess order completely manager duty awesome handle right
1.0,go mcdonald service friendly brisk get food amazed year food awful bag miss sandwich missing sandwich highlight meal
0.0,slow terrible customer service definitely come
0.0,terrible experience come morning egg white scrambled egg big breakfast long story short wait minute order unacceptable
0.0,wait time min order completely wrong repeat entire order pay window fun long day travel look normalcy dang mcds
0.0,pathetic place order incorrect busy utter chaos place avoid need good manager control thing
1.0,organize come busy time saturday morning ordering kiosk coupon leave minute
0.0,wait minute order smhfst need help
0.0,literally take boyfriend hour minute receive food meal thing happen thing understaffed maybe corporate need step save location will not
0.0,bad drive time wait like min order time give benefit doubt happen tonight
1.0,mcdonald suppose big world floor indoor climbing frame game room place spacious clean tidy fast service friendly staff provide good selection pasta salad fruit non meat eater
1.0,busy location costumer service great bring food table great
0.0,associate help expect know s use ordering kiosk order associate know count change
0.0,go lyft way hotel airport ice cream fry
0.0,not handle lot customer wait minute order outside
1.0,mcdonald great job contact mobile order order correct time speedy great service
1.0,nearly order ton customization get right rare mcds food great family not throw fit food incorrect
0.0,ring counter order machine ugh place smell like disinfectant bleach charge tourist price
1.0,good buzzy employee actually bring order table ready pack manage
1.0,fast food taste mcdonald location use new tech allow order talk person
1.0,love quick service help people
1.0,regular mcdonald point ban pizza pasta bit interesting
0.0,great place entire order screw tell s milkshake pay lady
1.0,large mcdonald like fact automate
0.0,fry cold burger old order think food fresh
1.0,great crew funny food perfect let ill continue come crew amazing
